,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,available,five_day_dollar_price
16,137026,0.14,False,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,4,2,2,11,265.0,2,101,True,0,0,4.77,False,66.25,530.0,0.13,0.25,0.27,4.99,0.05405405405405406,1315.1351351351352
17,162467,0.46,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,4,175.0,3,21,True,0,0,4.75,False,87.5,525.0,0.06,0.14,0.19,4.99,0.4328767123287671,761.7123287671233
18,168769,0.65,True,Centrum-West,52.38,4.895,Private room,1,1,1,3,88.0,3,100,True,0,0,4.58,True,88.0,264.0,0.04,0.07,0.18,4.99,0.0,439.24657534246575
19,169356,0.44,False,Centrum-West,52.38,4.883,Entire home/apt,2,1,1,11,195.0,7,7,True,0,0,5.0,False,97.5,1365.0,0.06,0.13,0.21,4.99,0.1780821917808219,975.0
20,179528,1.0,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,3,2,2,10,270.0,21,100,True,6,0,4.5,True,90.0,5670.0,0.08,0.21,0.28,4.99,0.1506849315068493,1476.164383561644
21,188347,0.77,False,De Baarsjes - Oud-West,52.38,4.855,Private room,2,1,1,3,111.0,1,6,True,4,0,4.65,False,55.5,111.0,0.07,0.12,0.19,4.99,0.7692307692307693,988.4615384615385
22,193038,1.0,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,4,121.0,3,31,True,2,5,4.96,True,60.5,363.0,0.07,0.15,0.18,4.99,0.20498614958448755,600.0
23,214531,0.5,True,Centrum-West,52.38,4.895,Private room,3,1,1,5,115.0,3,50,True,0,0,4.83,False,38.34,345.0,0.1,0.13,0.18,4.99,0.0,620.7671232876712
24,222516,1.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,2,1,1,8,119.0,7,21,True,0,1,4.71,False,59.5,833.0,0.07,0.15,0.2,4.99,0.0,606.6438356164383
25,245927,1.0,True,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,23,515.0,2,-76,True,0,1,4.58,True,128.8,1030.0,0.1,0.22,0.25,10.99,0.3673469387755102,4177.959183673469
26,252080,0.74,False,Centrum-Oost,52.38,4.91,Entire home/apt,4,2,2,16,385.0,4,30,True,0,0,4.89,False,96.25,1540.0,0.06,0.23,0.16,4.99,0.4520547945205479,1917.7945205479452
27,274688,0.36,False,Bos en Lommer,52.38,4.855,Entire home/apt,2,1,1,5,88.0,4,30,True,0,0,4.85,False,44.0,352.0,0.05,0.1,0.18,4.99,0.0,439.24657534246575
28,286374,0.38,False,Geuzenveld - Slotermeer,52.38,4.832,Entire home/apt,4,2,2,1,130.0,4,21,True,0,1,4.75,False,32.5,520.0,0.06,0.14,0.18,4.99,0.7013698630136986,650.0
29,286500,0.84,True,Centrum-West,52.38,4.9,Private room,2,1,1,5,162.0,3,109,True,1,3,4.89,True,81.0,486.0,0.09,0.21,0.18,4.99,0.6177285318559557,942.0914127423823
30,290701,1.0,True,Centrum-West,52.38,4.9,Private room,2,1,1,4,161.0,3,109,True,3,6,4.85,True,80.5,483.0,0.08,0.19,0.2,4.99,0.6776859504132231,932.6584022038568
31,291752,0.6,False,Oud-Oost,52.34,4.91,Private room,2,1,1,2,105.0,3,101,True,1,0,4.86,False,52.5,315.0,0.06,0.17,0.16,4.99,0.7945205479452054,523.4931506849315
32,304143,1.0,False,Oud-Oost,52.38,4.92,Entire home/apt,2,1,1,6,95.0,3,30,True,0,0,4.55,False,47.5,285.0,0.04,0.1,0.17,4.99,0.0,475.0
33,306852,0.79,False,Centrum-Oost,52.34,4.9,Entire home/apt,4,2,2,7,200.0,4,21,True,0,2,4.61,False,50.0,800.0,0.07,0.24,0.2,4.99,0.08493150684931507,1000.0
34,307621,0.51,False,Centrum-Oost,52.34,4.895,Entire home/apt,2,1,1,7,125.0,3,21,True,0,0,4.5,False,62.5,375.0,0.08,0.2,0.18,4.99,0.0,625.0
35,308028,0.55,False,Centrum-Oost,52.38,4.9,Private room,2,1,1,8,95.0,3,10,True,0,0,4.77,False,47.5,285.0,0.06,0.15,0.14,4.99,0.0,475.0
36,311124,0.38,False,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,10,225.0,5,15,True,0,1,4.75,False,112.5,1125.0,0.06,0.13,0.17,4.99,0.8684931506849315,1127.7397260273972
37,327285,0.59,False,De Pijp - Rivierenbuurt,52.34,4.895,Private room,4,1,1,15,239.0,2,30,True,0,4,4.94,True,59.75,478.0,0.1,0.16,0.18,4.99,0.0,1250.0
38,343094,1.0,False,Oud-Oost,52.34,4.91,Private room,2,1,1,4,100.0,3,30,True,3,4,4.89,True,50.0,300.0,0.08,0.15,0.18,4.99,0.3455056179775281,516.7696629213483
39,367107,0.0,False,Centrum-Oost,52.38,4.902,Entire home/apt,2,1,1,11,182.0,5,30,True,5,0,5.0,False,91.0,910.0,0.06,0.19,0.2,4.99,0.07397260273972603,910.6164383561644
40,367491,1.0,False,De Baarsjes - Oud-West,52.38,4.88,Entire home/apt,2,1,1,9,174.0,3,19,True,0,0,4.91,False,87.0,522.0,0.08,0.17,0.21,4.99,0.0,847.2328767123288
41,379885,0.64,False,De Pijp - Rivierenbuurt,52.34,4.906,Private room,2,1,1,13,297.0,3,-76,True,5,1,4.66,True,148.5,891.0,0.11,0.13,0.2,4.99,0.2219178082191781,1422.958904109589
42,396125,0.44,False,Centrum-West,52.38,4.887,Private room,2,1,1,1,70.0,3,14,True,1,0,4.45,False,35.0,210.0,0.06,0.09,0.15,2.99,0.0027397260273972603,350.0
43,402353,0.98,False,Watergraafsmeer,52.34,4.934,Private room,2,1,1,6,139.0,2,101,True,2,4,4.85,True,69.5,278.0,0.06,0.13,0.19,4.99,0.0,800.0
44,414865,0.0,False,Zuid,52.34,4.848,Entire home/apt,2,1,1,5,110.0,4,30,True,2,1,4.88,False,55.0,440.0,0.07,0.17,0.18,4.99,0.038356164383561646,561.5616438356165
45,437757,1.0,True,De Pijp - Rivierenbuurt,52.34,4.906,Entire home/apt,2,1,1,5,145.0,3,7,True,0,1,4.63,False,72.5,435.0,0.07,0.16,0.18,4.99,0.005479452054794521,550.972602739726
46,438089,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Private room,2,1,1,12,129.0,4,60,True,2,1,4.78,True,64.5,516.0,0.07,0.18,0.14,4.99,0.4383561643835616,645.0
47,440992,0.62,False,Zuid,52.34,4.848,Entire home/apt,4,2,2,9,200.0,3,60,True,2,3,4.87,False,50.0,600.0,0.07,0.29,0.25,4.99,0.13150684931506848,1000.0
48,441424,0.92,False,Oostelijk Havengebied - Indische Buurt,52.38,4.94,Entire home/apt,4,2,2,6,150.0,3,30,True,0,0,4.55,False,37.5,450.0,0.06,0.26,0.15,4.99,0.005479452054794521,751.4383561643835
49,446999,1.0,False,De Baarsjes - Oud-West,52.34,4.867,Private room,2,1,1,3,119.0,4,90,True,10,0,4.77,True,59.5,476.0,0.07,0.18,0.18,4.99,0.4438356164383562,595.0
50,450767,1.0,True,Centrum-Oost,52.38,4.902,Entire home/apt,4,2,2,10,284.0,3,101,True,0,3,4.63,False,71.0,852.0,0.11,0.21,0.25,4.99,0.5726744186046512,1386.1918604651162
51,462341,0.89,False,Centrum-West,52.38,4.895,Entire home/apt,2,1,1,14,176.0,3,20,True,0,1,4.97,False,88.0,528.0,0.07,0.21,0.2,4.99,0.027472527472527472,879.3543956043956
52,505012,0.0,False,Centrum-Oost,52.38,4.887,Entire home/apt,4,2,2,7,299.0,3,30,True,1,0,4.72,False,74.75,897.0,0.14,0.27,0.35,4.99,0.4383561643835616,1495.0
53,505650,0.82,False,Zuid,52.34,4.875,Private room,3,1,1,6,140.0,3,21,True,0,2,4.96,False,46.66,420.0,0.05,0.19,0.19,4.99,0.6246575342465753,720.3424657534247
54,508433,1.0,False,Geuzenveld - Slotermeer,52.38,4.83,Entire home/apt,4,2,2,14,375.0,3,30,True,6,1,4.86,False,93.75,1125.0,0.13,0.18,0.24,4.99,0.01643835616438356,1664.7260273972602
55,515749,0.76,False,Centrum-Oost,52.34,4.895,Private room,4,1,1,12,165.0,3,109,True,4,5,4.85,False,41.25,495.0,0.07,0.15,0.21,4.99,0.7698630136986301,825.0
56,515921,0.11,False,Zuid,52.34,4.85,Entire home/apt,4,2,2,4,165.0,3,30,True,1,0,4.19,False,41.25,495.0,0.08,0.18,0.19,4.99,0.057534246575342465,797.1917808219179
57,517996,0.04,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,14,410.0,3,101,True,28,0,4.67,True,205.0,1230.0,0.08,0.26,0.13,10.99,0.40273972602739727,1872.3287671232877
58,522471,0.5,False,Bos en Lommer,52.38,4.85,Entire home/apt,4,2,2,8,180.0,8,25,True,0,0,4.96,False,45.0,1440.0,0.07,0.14,0.17,4.99,0.030136986301369864,900.0
59,556829,0.69,False,Buitenveldert - Zuidas,52.34,4.867,Entire home/apt,2,1,1,14,148.0,3,101,True,5,1,4.68,False,74.0,444.0,0.07,0.12,0.2,4.99,0.4383561643835616,662.4794520547945
60,568446,0.47,False,Centrum-Oost,52.38,4.902,Entire home/apt,2,1,1,5,108.0,3,5,True,0,1,4.82,False,54.0,324.0,0.06,0.13,0.21,4.99,0.0,539.2465753424658
61,570753,0.35,False,Zuid,52.34,4.867,Private room,3,1,1,1,75.0,4,30,True,6,1,4.87,False,25.0,300.0,0.06,0.11,0.17,4.99,0.43561643835616437,375.0
62,575603,0.36,False,Centrum-Oost,52.38,4.895,Entire home/apt,4,2,2,6,245.0,5,35,True,0,0,4.82,False,61.25,1225.0,0.03,0.25,0.3,4.99,0.0136986301369863,1225.0
63,582028,1.0,False,Slotervaart,52.38,4.844,Entire home/apt,3,2,2,5,211.0,5,17,True,5,0,4.8,False,70.3,1055.0,0.08,0.15,0.24,4.99,0.1178082191780822,819.6027397260274
64,582382,0.58,False,Oud-Noord,52.4,4.914,Entire home/apt,5,3,3,2,170.0,4,14,True,0,0,4.78,False,34.0,680.0,0.09,0.15,0.2,4.99,0.0,850.0
65,588020,0.65,False,Centrum-Oost,52.38,4.914,Entire home/apt,6,3,3,9,316.0,3,90,True,2,3,4.49,True,52.66,948.0,0.04,0.18,0.24,4.99,0.6183844011142061,1799.8607242339833
66,590236,0.64,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,3,120.0,4,8,True,0,1,4.85,False,60.0,480.0,0.06,0.17,0.19,4.99,0.4547945205479452,600.0
67,623123,0.8,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,4,2,2,10,450.0,4,14,True,0,0,4.32,True,112.5,1800.0,0.16,0.22,0.32,10.99,0.019178082191780823,2329.3150684931506
68,627213,0.67,False,Zuid,52.34,4.887,Entire home/apt,5,3,3,10,100.0,7,30,True,0,0,5.0,False,20.0,700.0,0.07,0.16,0.2,4.99,0.0,799.4109589041096
69,633585,0.96,False,De Pijp - Rivierenbuurt,52.34,4.89,Entire home/apt,2,1,1,5,125.0,4,61,True,0,0,4.83,False,62.5,500.0,0.05,0.12,0.15,4.99,0.4246575342465753,625.1095890410959
70,634170,1.0,True,Westerpark,52.38,4.867,Entire home/apt,4,2,2,3,109.0,14,101,True,0,0,4.88,False,27.25,1526.0,0.07,0.12,0.16,4.99,0.06027397260273973,542.7397260273973
71,653459,1.0,False,Buitenveldert - Zuidas,52.3,4.86,Entire home/apt,4,2,2,9,240.0,6,28,True,0,0,4.94,False,60.0,1440.0,0.06,0.12,0.21,4.99,0.23013698630136986,1202.6575342465753
72,658063,0.91,False,De Baarsjes - Oud-West,52.38,4.875,Private room,4,1,1,2,146.0,3,101,True,3,2,4.36,False,36.5,438.0,0.06,0.07,0.18,4.99,0.06027397260273973,757.054794520548
73,660856,0.83,False,Watergraafsmeer,52.34,4.934,Entire home/apt,4,2,2,15,275.0,7,33,True,1,0,4.82,False,68.75,1925.0,0.08,0.29,0.2,4.99,0.005479452054794521,1396.2328767123288
74,664697,0.0,False,Oud-Noord,52.38,4.902,Entire home/apt,2,1,1,8,87.0,30,-76,True,4,0,4.33,False,43.5,2610.0,0.05,0.1,0.15,4.99,0.8273972602739726,435.0
75,667305,0.92,False,Noord-West,52.4,4.895,Entire home/apt,2,1,1,5,146.0,5,120,True,19,3,5.0,False,73.0,730.0,0.06,0.14,0.16,4.99,0.9342465753424658,728.4931506849315
76,679838,0.59,False,Centrum-Oost,52.38,4.906,Entire home/apt,2,1,1,14,395.0,3,10,True,0,0,4.94,False,197.5,1185.0,0.12,0.15,0.23,4.99,0.0,2195.4383561643835
77,685990,1.0,True,Geuzenveld - Slotermeer,52.38,4.836,Private room,2,1,1,7,71.0,4,25,True,4,5,4.3,True,35.5,284.0,0.05,0.06,0.15,2.99,0.9050279329608939,320.78212290502796
78,689623,0.73,False,Centrum-Oost,52.38,4.926,Entire home/apt,2,1,1,1,120.0,14,60,True,2,0,4.73,False,60.0,1680.0,0.08,0.19,0.19,4.99,0.10684931506849316,600.0
79,708528,0.69,False,De Pijp - Rivierenbuurt,52.34,4.895,Private room,2,1,1,7,139.0,3,10,True,1,3,4.87,False,69.5,417.0,0.07,0.15,0.17,4.99,0.03561643835616438,650.8219178082192
80,719623,0.08,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,6,156.0,4,-106,True,0,0,4.61,False,78.0,624.0,0.09,0.23,0.22,4.99,0.4246575342465753,780.0
81,728144,0.99,True,Centrum-Oost,52.38,4.895,Entire home/apt,4,2,2,9,214.0,3,101,True,0,1,4.89,False,53.5,642.0,0.07,0.1,0.25,4.99,0.0,1079.1780821917807
82,729317,1.0,True,Centrum-Oost,52.38,4.895,Private room,2,1,1,10,116.0,3,14,True,0,2,4.68,True,58.0,348.0,0.05,0.13,0.17,4.99,0.0,557.9589041095891
83,730916,1.0,True,Westerpark,52.38,4.867,Private room,2,1,1,3,85.0,3,90,True,10,4,4.74,False,42.5,255.0,0.06,0.12,0.16,4.99,0.6410958904109589,425.4931506849315
84,741043,1.0,False,Westerpark,52.38,4.87,Entire home/apt,4,2,2,18,495.0,2,101,True,0,0,4.33,True,123.75,990.0,0.12,0.25,0.23,10.99,1.0,3042.5
85,742160,0.61,False,Centrum-Oost,52.38,4.92,Entire home/apt,16,8,8,28,886.0,2,60,True,9,0,4.64,True,55.38,1772.0,0.15,0.16,0.27,10.99,0.3691275167785235,4394.295302013423
86,746067,0.56,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,6,136.0,3,100,True,0,0,4.7,False,68.0,408.0,0.08,0.15,0.21,4.99,0.0,678.7671232876712
87,754020,0.57,False,De Pijp - Rivierenbuurt,52.34,4.91,Entire home/apt,4,2,2,7,199.0,5,90,True,0,2,4.86,False,49.75,995.0,0.09,0.21,0.2,4.99,0.1643835616438356,828.2876712328767
88,754613,0.41,True,Centrum-Oost,52.38,4.906,Entire home/apt,4,2,2,11,250.0,4,-6,True,3,5,4.93,False,62.5,1000.0,0.1,0.19,0.19,4.99,0.2493150684931507,1355.4794520547946
89,758475,0.0,False,De Baarsjes - Oud-West,52.38,4.87,Entire home/apt,4,2,2,10,100.0,6,60,True,0,0,4.74,False,25.0,600.0,0.07,0.12,0.22,4.99,0.0,499.86301369863014
90,759060,0.55,False,Centrum-West,52.38,4.887,Entire home/apt,4,2,2,9,325.0,3,60,True,0,0,4.94,False,81.25,975.0,0.12,0.24,0.24,4.99,0.0,2197.958904109589
91,759402,0.0,False,Centrum-West,52.38,4.88,Entire home/apt,2,1,1,7,180.0,6,30,True,0,0,4.9,False,90.0,1080.0,0.06,0.15,0.17,4.99,0.0,900.0
92,775655,0.97,False,Centrum-Oost,52.38,4.9,Private room,2,1,1,5,135.0,3,31,True,0,1,4.61,True,67.5,405.0,0.07,0.16,0.13,4.99,0.6328767123287671,683.8356164383562
93,800723,0.0,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,5,150.0,4,14,True,0,0,4.83,False,37.5,600.0,0.07,0.17,0.17,4.99,0.005479452054794521,750.0
94,805330,0.0,False,De Pijp - Rivierenbuurt,52.34,4.895,Entire home/apt,6,3,3,13,249.0,4,21,True,0,1,4.93,False,41.5,996.0,0.12,0.16,0.17,4.99,0.030136986301369864,1275.13698630137
95,816940,0.59,False,Zuid,52.34,4.855,Entire home/apt,2,1,1,11,200.0,5,7,True,0,0,4.73,False,100.0,1000.0,0.1,0.23,0.18,4.99,0.021917808219178082,1000.0
96,818085,0.88,True,Centrum-West,52.38,4.89,Private room,2,1,1,3,167.0,2,28,True,0,6,4.83,False,83.5,334.0,0.07,0.2,0.19,4.99,0.0,831.1764705882352
97,818881,0.62,False,Centrum-Oost,52.38,4.895,Entire home/apt,2,1,1,8,122.0,7,60,True,2,0,4.69,False,61.0,854.0,0.06,0.15,0.18,4.99,0.46301369863013697,698.2739726027397
98,834233,0.64,False,Centrum-Oost,52.38,4.902,Private room,2,1,1,1,125.0,3,28,True,0,4,4.88,False,62.5,375.0,0.07,0.16,0.18,4.99,0.3835616438356164,634.5616438356165
99,835627,0.42,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,2,14,180.0,4,13,True,0,0,5.0,False,45.0,720.0,0.07,0.2,0.18,4.99,0.0,900.0
100,847093,0.46,False,De Baarsjes - Oud-West,52.38,4.86,Entire home/apt,4,2,2,8,150.0,4,101,True,0,0,4.73,False,37.5,600.0,0.07,0.18,0.18,4.99,0.0136986301369863,803.082191780822
101,854328,1.0,True,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,4,2,2,11,250.0,7,-76,True,4,3,4.82,False,62.5,1750.0,0.07,0.19,0.29,4.99,0.1232876712328767,1496.1780821917807
102,862411,0.0,False,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,5,180.0,93,109,True,29,0,4.9,False,90.0,16740.0,0.08,0.17,0.18,4.99,0.9972602739726028,900.0
103,874340,1.0,False,Noord-West,52.44,4.887,Private room,2,1,1,5,88.0,3,60,True,3,0,4.57,True,44.0,264.0,0.07,0.1,0.17,4.99,0.736986301369863,433.1095890410959
104,874688,0.24,False,Oud-Oost,52.34,4.91,Entire home/apt,6,3,3,15,359.0,4,104,True,0,0,4.78,False,59.84,1436.0,0.06,0.17,0.23,4.99,0.7013698630136986,1768.150684931507
105,879986,0.82,False,De Pijp - Rivierenbuurt,52.34,4.91,Private room,3,1,1,7,109.0,5,101,True,3,4,4.71,True,36.34,545.0,0.05,0.12,0.19,4.99,0.6465753424657534,535.9589041095891
106,886192,0.86,False,Noord-Oost,52.38,5.01,Entire home/apt,4,2,2,10,105.0,3,101,True,21,0,4.68,False,26.25,315.0,0.06,0.11,0.17,4.99,0.40821917808219177,566.0958904109589
107,890355,1.0,False,Westerpark,52.38,4.88,Entire home/apt,2,1,1,10,144.0,5,101,True,0,0,4.7,True,72.0,720.0,0.07,0.12,0.16,4.99,0.0,717.7397260273973
108,895684,0.77,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,9,300.0,3,101,True,0,1,4.93,False,150.0,900.0,0.05,0.24,0.24,4.99,0.5150684931506849,1500.0
109,901789,1.0,False,De Baarsjes - Oud-West,52.38,4.855,Entire home/apt,2,1,1,5,210.0,3,101,True,0,0,4.89,True,105.0,630.0,0.1,0.07,0.23,4.99,0.0,755.4794520547945
110,916096,0.93,False,Centrum-West,52.38,4.88,Entire home/apt,4,2,2,12,210.0,4,30,True,0,0,4.65,False,52.5,840.0,0.09,0.24,0.26,4.99,0.4410958904109589,1050.0
111,919131,0.52,False,Zuid,52.34,4.875,Entire home/apt,6,3,3,13,399.0,4,30,True,0,0,4.96,False,66.5,1596.0,0.15,0.12,0.21,4.99,0.005479452054794521,1999.109589041096
112,932227,0.94,False,De Baarsjes - Oud-West,52.38,4.85,Entire home/apt,2,1,1,3,130.0,3,14,True,0,0,4.9,False,65.0,390.0,0.05,0.14,0.2,4.99,0.005479452054794521,652.1232876712329
113,933523,1.0,True,IJburg - Zeeburgereiland,52.34,4.992,Private room,4,1,1,7,201.0,3,60,True,1,3,4.91,False,50.25,603.0,0.11,0.18,0.28,4.99,0.06371191135734072,1018.8365650969529
114,937635,0.8,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,5,3,3,8,195.0,3,14,True,0,2,4.68,False,39.0,585.0,0.09,0.12,0.2,4.99,0.0,975.0
115,946142,1.0,True,Westerpark,52.38,4.875,Private room,2,1,1,7,95.0,3,34,True,0,3,4.8,False,47.5,285.0,0.05,0.13,0.15,4.99,0.4931506849315068,466.43835616438355
116,951483,0.54,False,Watergraafsmeer,52.34,4.92,Entire home/apt,4,2,2,6,140.0,3,30,True,0,1,4.71,False,35.0,420.0,0.06,0.14,0.19,4.99,0.45054945054945056,754.684065934066
117,957396,0.1,False,IJburg - Zeeburgereiland,52.38,4.98,Entire home/apt,6,3,3,16,300.0,3,109,True,0,0,4.91,False,50.0,900.0,0.1,0.23,0.18,4.99,0.42191780821917807,1500.0
118,963328,0.74,True,Centrum-West,52.38,4.887,Private room,2,1,1,3,96.0,3,125,True,2,9,4.81,False,48.0,288.0,0.06,0.12,0.14,4.99,0.055401662049861494,440.2493074792244
119,964986,0.14,False,De Pijp - Rivierenbuurt,52.34,4.902,Entire home/apt,4,2,2,16,355.0,3,109,True,0,0,5.0,False,88.75,1065.0,0.07,0.3,0.26,4.99,0.26301369863013696,1773.4931506849316
120,978852,0.6,False,De Baarsjes - Oud-West,52.38,4.863,Private room,2,1,1,2,32.0,28,100,True,0,0,3.68,True,16.0,896.0,0.1,0.09,0.13,0.99,0.0,155.35616438356163
121,982907,0.64,False,Oostelijk Havengebied - Indische Buurt,52.38,4.953,Entire home/apt,4,2,2,5,145.0,5,101,True,2,0,4.78,False,36.25,725.0,0.09,0.18,0.15,4.99,0.021917808219178082,811.3013698630137
122,985155,0.33,False,Centrum-Oost,52.38,4.914,Entire home/apt,3,2,2,6,150.0,6,35,True,0,0,4.67,False,50.0,900.0,0.09,0.16,0.19,4.99,0.0,750.0
123,989222,0.28,False,De Pijp - Rivierenbuurt,52.34,4.887,Entire home/apt,2,1,1,11,190.0,6,21,True,0,2,4.72,False,95.0,1140.0,0.07,0.11,0.2,4.99,0.1506849315068493,950.0
124,995087,1.0,True,Westerpark,52.38,4.88,Private room,2,1,1,1,73.0,3,28,True,5,5,4.51,True,36.5,219.0,0.06,0.1,0.15,2.99,0.410958904109589,404.64383561643837
125,1008006,0.97,False,Westerpark,52.38,4.87,Private room,2,1,1,5,123.0,3,30,True,2,1,4.79,False,61.5,369.0,0.05,0.17,0.2,4.99,0.699724517906336,615.6749311294766
126,1018639,0.2,False,Centrum-Oost,52.38,4.887,Private room,2,1,1,7,136.0,3,101,True,0,0,4.61,False,68.0,408.0,0.07,0.18,0.19,4.99,0.0,681.986301369863
127,1018703,1.0,True,De Pijp - Rivierenbuurt,52.34,4.887,Private room,2,1,1,8,108.0,3,90,True,0,2,4.72,True,54.0,324.0,0.06,0.14,0.17,4.99,0.2011173184357542,619.804469273743
128,1020477,0.64,False,Centrum-West,52.38,4.89,Entire home/apt,2,1,1,13,307.0,5,8,True,4,0,4.91,False,153.5,1535.0,0.13,0.24,0.16,4.99,0.03287671232876712,1723.2876712328766
129,1021538,0.5,False,Slotervaart,52.34,4.84,Entire home/apt,5,3,3,9,249.0,7,20,True,0,0,5.0,False,49.8,1743.0,0.1,0.24,0.19,4.99,0.12054794520547946,1245.0
130,1036888,0.09,False,Westerpark,52.38,4.87,Entire home/apt,2,1,1,6,148.0,3,7,True,1,0,4.81,False,74.0,444.0,0.07,0.14,0.21,4.99,0.3424657534246575,705.0
131,1041309,0.72,False,Zuid,52.34,4.883,Entire home/apt,2,1,1,5,143.0,4,45,True,1,0,4.94,False,71.5,572.0,0.06,0.12,0.15,4.99,0.00821917808219178,753.013698630137
132,1044448,0.24,False,Centrum-Oost,52.38,4.918,Entire home/apt,4,2,2,23,650.0,3,30,True,1,0,3.88,False,162.5,1950.0,0.14,0.29,0.27,10.99,0.6876712328767123,3101.301369863014
133,1055703,1.0,True,De Baarsjes - Oud-West,52.38,4.863,Entire home/apt,6,3,3,12,291.0,7,-76,True,5,3,4.97,False,48.5,2037.0,0.09,0.27,0.21,4.99,0.6767123287671233,1456.5753424657535
134,1058082,0.86,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,14,392.0,5,30,True,0,1,4.88,False,196.0,1960.0,0.09,0.18,0.24,4.99,0.4849315068493151,1957.4931506849316
135,1064108,0.17,True,Centrum-West,52.38,4.887,Entire home/apt,2,1,1,6,99.0,7,-76,True,1,0,4.75,False,49.5,693.0,0.06,0.09,0.15,4.99,0.4794520547945205,495.0
136,1068565,0.54,False,IJburg - Zeeburgereiland,52.38,4.977,Entire home/apt,4,2,2,1,135.0,5,30,True,0,0,4.79,False,33.75,675.0,0.08,0.13,0.2,4.99,0.4328767123287671,675.0
137,1071414,0.99,False,Oud-Oost,52.34,4.906,Entire home/apt,2,1,1,9,189.0,3,21,True,4,6,4.81,False,94.5,567.0,0.1,0.23,0.2,4.99,0.024657534246575342,945.0
138,1072171,0.0,False,Bos en Lommer,52.38,4.86,Entire home/apt,4,2,2,10,107.0,7,109,True,0,0,4.33,False,26.75,749.0,0.07,0.14,0.17,4.99,0.4246575342465753,535.6164383561644
139,1085099,0.67,False,Bos en Lommer,52.38,4.848,Entire home/apt,4,2,2,10,200.0,2,60,True,0,0,4.8,False,50.0,400.0,0.11,0.2,0.27,4.99,0.0,1000.0
140,1086763,0.78,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,4,192.0,3,109,True,13,0,4.79,True,96.0,576.0,0.04,0.18,0.22,4.99,0.8269230769230769,814.3589743589744
141,1086795,1.0,True,Centrum-Oost,52.38,4.9,Private room,2,1,1,11,193.0,3,109,True,3,1,4.63,True,96.5,579.0,0.09,0.23,0.21,4.99,0.4188034188034188,1589.594017094017
142,1088859,0.57,False,De Baarsjes - Oud-West,52.38,4.875,Entire home/apt,2,1,1,4,110.0,3,30,True,0,1,4.87,False,55.0,330.0,0.07,0.17,0.18,4.99,0.010958904109589041,550.0
143,1095819,0.0,False,Oud-Oost,52.34,4.93,Entire home/apt,3,2,2,3,180.0,3,10,True,0,0,4.82,False,60.0,540.0,0.07,0.2,0.22,4.99,0.0,817.3972602739726
144,1102846,0.9,False,Centrum-Oost,52.38,4.902,Entire home/apt,3,2,2,5,180.0,3,21,True,0,0,4.68,False,60.0,540.0,0.07,0.14,0.15,4.99,0.0027397260273972603,900.0
145,1104125,1.0,False,De Baarsjes - Oud-West,52.38,4.867,Entire home/apt,2,1,1,11,125.0,7,21,True,5,3,4.86,False,62.5,875.0,0.06,0.21,0.2,4.99,0.0136986301369863,625.0
146,1105924,0.5,False,Watergraafsmeer,52.34,4.94,Entire home/apt,4,2,2,13,250.0,4,101,True,1,0,4.4,False,62.5,1000.0,0.09,0.24,0.26,4.99,0.019178082191780823,1250.0
147,1116446,1.0,True,Bos en Lommer,52.38,4.848,Private room,2,1,1,1,74.0,1,104,True,1,0,4.25,False,37.0,74.0,0.06,0.11,0.16,2.99,0.2938388625592417,330.49763033175356
148,1132247,0.67,False,Westerpark,52.38,4.89,Entire home/apt,4,2,2,9,325.0,3,101,True,0,0,4.81,False,81.25,975.0,0.12,0.18,0.32,4.99,0.7561643835616438,1625.0
149,1145866,0.96,True,Bos en Lommer,52.38,4.844,Private room,2,1,1,7,85.0,1,60,True,7,2,4.65,False,42.5,85.0,0.05,0.08,0.15,4.99,0.288135593220339,444.70338983050846
